"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"qtd_tarefas_total";"dias_ultima_tarefa";"tarefas_90d";"media_dias_exec";"qtd_tarefas_abertas";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qt_tarefas_bug";"qt_tarefas_reducao";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"perc_tarefas_abertas";"churn"
"44734";"2021-09-28";"1453,57";"1699,00";"1";"1";"1";"71";"22";"7";"7,4571";"0";"16";"29";"10";"0";"4";"63";"0";"5";"2";"1";"2,8200";"0,0000";"0"
"44736";"2022-06-28";"842,27";"0,00";"1";"0";"0";"8";"891";"0";"1,7500";"0";"1";"4";"2";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44741";"2022-07-22";"0,00";"544,00";"0";"3";"0";"7";"1164";"0";"41,1429";"0";"4";"6";"4";"0";"0";"6";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44742";"2022-07-21";"0,00";"276,00";"0";"3";"0";"9";"1258";"0";"27,0000";"0";"7";"9";"6";"0";"0";"9";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44743";"2022-07-22";"0,00";"1900,00";"0";"2";"0";"8";"1272";"0";"47,5000";"0";"6";"8";"3";"0";"0";"7";"1";"0";"0";"0";"0,0000";"0,0000";"1"
"44750";"2022-07-26";"0,00";"3129,95";"0";"1";"0";"110";"364";"0";"9,0455";"0";"19";"39";"15";"0";"0";"104";"1";"0";"5";"0";"4,5500";"0,0000";"1"
"44751";"2022-07-20";"20,00";"0,00";"2";"0";"0";"9";"903";"0";"19,8889";"0";"5";"6";"5";"0";"0";"7";"0";"1";"1";"0";"11,1100";"0,0000";"0"
"44752";"2022-07-21";"172,92";"137,00";"1";"2";"1";"6";"912";"0";"33,3333";"0";"5";"6";"4";"0";"0";"5";"0";"0";"1";"0";"16,6700";"0,0000";"0"
"44755";"2022-07-26";"0,00";"688,00";"0";"3";"0";"33";"1226";"0";"11,8182";"0";"11";"19";"9";"0";"0";"32";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44756";"2022-08-17";"0,00";"686,00";"0";"3";"0";"8";"1330";"0";"28,8750";"0";"5";"7";"4";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44759";"2022-07-25";"0,00";"1801,56";"0";"3";"0";"28";"946";"0";"48,7143";"0";"13";"20";"9";"0";"0";"25";"0";"3";"0";"0";"0,0000";"0,0000";"1"
"44764";"2022-07-26";"0,00";"110,00";"0";"2";"0";"8";"1190";"0";"21,8571";"0";"5";"6";"5";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44767";"2022-07-27";"711,00";"0,00";"1";"0";"0";"69";"72";"1";"8,3188";"0";"10";"17";"8";"1";"0";"66";"1";"0";"2";"0";"2,9000";"0,0000";"0"
"44768";"2022-08-20";"4899,67";"0,00";"1";"0";"0";"123";"43";"2";"11,2787";"0";"18";"39";"15";"0";"1";"111";"2";"9";"1";"0";"0,8100";"0,0000";"0"
"44784";"2022-08-22";"0,00";"4785,51";"0";"1";"0";"31";"590";"0";"22,0645";"0";"11";"18";"11";"0";"0";"26";"0";"4";"1";"0";"3,2300";"0,0000";"1"
"44786";"2022-08-03";"379,84";"0,00";"1";"0";"0";"32";"40";"2";"15,9063";"0";"7";"14";"8";"0";"0";"29";"0";"2";"0";"1";"0,0000";"0,0000";"0"
"44789";"2022-08-05";"8150,51";"0,00";"2";"0";"0";"548";"5";"66";"7,9054";"4";"29";"98";"18";"20";"1";"519";"9";"16";"4";"0";"0,7300";"0,7300";"0"
"44790";"2022-08-03";"0,00";"468,00";"0";"3";"0";"6";"1304";"0";"48,0000";"0";"6";"6";"2";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44795";"2022-07-11";"0,00";"534,00";"0";"3";"0";"3";"1371";"0";"4,3333";"0";"2";"2";"3";"0";"0";"2";"0";"0";"1";"0";"33,3300";"0,0000";"1"
"44797";"2022-08-12";"0,00";"587,49";"0";"3";"0";"23";"975";"0";"31,5652";"0";"9";"17";"7";"0";"0";"23";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44799";"2022-08-20";"7400,72";"0,00";"2";"0";"0";"439";"5";"46";"10,8889";"7";"31";"84";"18";"10";"3";"400";"15";"17";"7";"0";"1,5900";"1,5900";"0"
"44805";"2022-08-12";"661,31";"0,00";"1";"0";"0";"107";"90";"1";"10,3925";"0";"13";"25";"10";"1";"0";"107";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44807";"2022-08-20";"1116,92";"0,00";"1";"0";"0";"50";"15";"7";"11,2708";"2";"11";"21";"11";"0";"0";"48";"1";"1";"0";"0";"0,0000";"4,0000";"0"
"44808";"2022-09-15";"1493,44";"0,00";"3";"0";"0";"21";"278";"0";"34,5714";"0";"11";"15";"8";"0";"0";"18";"0";"3";"0";"0";"0,0000";"0,0000";"0"
"44811";"2022-08-31";"0,00";"0,00";"1";"0";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44814";"2022-08-15";"0,00";"328,72";"0";"2";"0";"32";"856";"0";"26,1875";"0";"9";"21";"11";"0";"0";"29";"1";"0";"1";"1";"3,1300";"0,0000";"1"
"44817";"2022-10-05";"0,00";"426,00";"0";"3";"0";"7";"1188";"0";"72,2857";"0";"5";"7";"2";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44818";"2022-09-15";"0,00";"1440,00";"0";"2";"0";"19";"1111";"0";"72,8421";"0";"11";"18";"7";"0";"0";"16";"0";"2";"1";"0";"5,2600";"0,0000";"1"
"44820";"2022-08-29";"811,61";"441,57";"1";"1";"1";"34";"202";"0";"28,7353";"0";"14";"22";"9";"2";"1";"29";"3";"2";"0";"0";"0,0000";"0,0000";"0"
"44821";"2022-08-22";"6611,99";"0,00";"1";"0";"0";"270";"1";"20";"5,4275";"1";"22";"59";"16";"3";"0";"249";"1";"11";"9";"0";"3,3300";"0,3700";"0"
"44822";"2022-02-17";"373,53";"0,00";"1";"0";"0";"64";"36";"1";"14,9219";"0";"12";"18";"7";"1";"0";"61";"1";"2";"0";"0";"0,0000";"0,0000";"0"
"44823";"2022-08-23";"267,88";"0,00";"1";"0";"0";"34";"72";"2";"9,4706";"0";"7";"14";"9";"0";"0";"33";"0";"0";"1";"0";"2,9400";"0,0000";"0"
"44826";"2022-08-24";"0,00";"790,00";"0";"3";"0";"8";"1294";"0";"31,7500";"0";"6";"7";"5";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44832";"2022-08-25";"0,00";"2065,39";"0";"1";"0";"49";"527";"0";"14,5918";"0";"11";"29";"10";"0";"0";"44";"0";"4";"1";"0";"2,0400";"0,0000";"1"
"44840";"2022-08-30";"0,00";"1120,00";"0";"3";"0";"59";"1283";"0";"2,4576";"0";"4";"5";"2";"0";"0";"59";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44846";"2022-08-31";"1533,13";"0,00";"1";"0";"0";"84";"2";"11";"3,9286";"0";"9";"20";"9";"0";"0";"80";"1";"2";"1";"0";"1,1900";"0,0000";"0"
"44850";"2022-04-05";"519,78";"150,00";"1";"1";"1";"19";"366";"0";"18,4211";"0";"8";"14";"7";"0";"0";"18";"0";"0";"1";"0";"5,2600";"0,0000";"0"
"44851";"2022-08-30";"13093,10";"0,00";"2";"0";"0";"101";"34";"3";"21,2100";"0";"20";"47";"16";"0";"0";"92";"4";"5";"0";"0";"0,0000";"0,0000";"0"
"44852";"2022-08-31";"0,00";"427,50";"0";"3";"0";"22";"1049";"0";"28,7727";"0";"9";"17";"8";"0";"0";"20";"0";"0";"2";"0";"9,0900";"0,0000";"1"
"44854";"2025-01-29";"10,00";"0,00";"1";"0";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44857";"2022-09-05";"0,00";"398,00";"0";"3";"0";"10";"1150";"0";"19,1000";"0";"6";"9";"6";"0";"0";"8";"0";"1";"0";"1";"0,0000";"0,0000";"1"
"44859";"2022-09-07";"2941,52";"0,00";"1";"0";"0";"153";"579";"0";"4,2680";"0";"13";"20";"8";"0";"0";"150";"1";"2";"0";"0";"0,0000";"0,0000";"0"
"44864";"2022-09-16";"0,00";"414,00";"0";"3";"0";"12";"1134";"0";"19,6667";"0";"8";"10";"8";"0";"0";"10";"0";"0";"2";"0";"16,6700";"0,0000";"1"
"44866";"2022-09-15";"0,00";"1087,17";"0";"3";"0";"31";"988";"0";"8,0000";"0";"10";"16";"9";"0";"0";"31";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44867";"2022-09-16";"470,95";"0,00";"1";"0";"0";"17";"99";"0";"15,3529";"0";"8";"13";"5";"0";"0";"15";"2";"0";"0";"0";"0,0000";"0,0000";"0"
"44868";"2021-12-23";"3454,35";"0,00";"1";"0";"0";"49";"0";"21";"5,1522";"1";"14";"25";"8";"5";"0";"47";"1";"1";"0";"0";"0,0000";"2,0400";"0"
"44870";"2022-09-16";"0,00";"375,00";"0";"3";"0";"6";"1301";"0";"11,5000";"0";"5";"5";"3";"0";"0";"5";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44873";"2022-01-27";"12965,88";"0,00";"1";"0";"0";"707";"0";"38";"7,0029";"5";"29";"80";"16";"16";"1";"634";"23";"23";"26";"1";"3,6800";"0,7100";"0"
"44877";"2022-11-08";"427,43";"0,00";"1";"0";"0";"46";"309";"0";"6,4783";"0";"9";"15";"9";"0";"0";"45";"1";"0";"0";"0";"0,0000";"0,0000";"0"
"44878";"2022-09-27";"185,83";"0,00";"1";"0";"0";"11";"770";"0";"19,2727";"0";"7";"10";"6";"0";"0";"8";"0";"1";"2";"0";"18,1800";"0,0000";"0"
"44880";"2022-09-28";"0,00";"1250,08";"0";"1";"0";"37";"356";"0";"7,9189";"0";"7";"13";"8";"1";"0";"36";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44885";"2022-09-29";"1278,99";"0,00";"1";"0";"0";"95";"71";"1";"13,8511";"1";"16";"30";"14";"0";"1";"85";"4";"5";"1";"0";"1,0500";"1,0500";"0"
"44886";"2022-09-29";"0,00";"472,10";"0";"1";"0";"12";"357";"0";"19,4167";"0";"6";"11";"8";"0";"0";"12";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44888";"2022-10-04";"0,00";"3040,00";"0";"3";"0";"12";"918";"0";"61,1667";"0";"9";"9";"5";"0";"0";"11";"1";"0";"0";"0";"0,0000";"0,0000";"1"
"44889";"2022-09-30";"0,00";"297,17";"0";"1";"0";"6";"489";"0";"31,6667";"0";"4";"6";"5";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44890";"2022-11-16";"0,00";"1708,00";"0";"3";"0";"14";"434";"0";"64,6429";"0";"7";"11";"5";"0";"0";"12";"0";"0";"2";"0";"14,2900";"0,0000";"1"
"44891";"2022-10-03";"0,00";"604,41";"0";"1";"0";"98";"597";"0";"6,7551";"0";"14";"30";"13";"0";"0";"91";"1";"1";"5";"0";"5,1000";"0,0000";"1"
"44893";"2022-10-05";"0,00";"349,00";"0";"3";"0";"7";"1055";"0";"22,1429";"0";"5";"7";"5";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44894";"2022-10-06";"0,00";"622,00";"0";"1";"0";"19";"1126";"0";"13,0000";"0";"8";"14";"8";"0";"0";"19";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44895";"2022-10-18";"8421,81";"0,00";"1";"0";"0";"615";"1";"27";"9,1349";"5";"27";"75";"16";"16";"0";"589";"7";"12";"7";"0";"1,1400";"0,8100";"0"
"44896";"2022-10-19";"0,00";"289,00";"0";"3";"0";"9";"1084";"0";"45,4444";"0";"6";"8";"4";"0";"0";"8";"0";"0";"1";"0";"11,1100";"0,0000";"1"
"44904";"2022-10-07";"0,00";"274,63";"0";"1";"0";"38";"580";"0";"12,7632";"0";"9";"16";"9";"0";"0";"36";"0";"0";"2";"0";"5,2600";"0,0000";"1"
"44909";"2022-03-19";"314,68";"0,00";"1";"0";"0";"37";"121";"0";"7,6667";"1";"8";"14";"6";"1";"0";"33";"0";"4";"0";"0";"0,0000";"2,7000";"0"
"44910";"2022-10-11";"295,83";"80,00";"1";"1";"1";"88";"68";"4";"6,0341";"0";"12";"23";"8";"0";"0";"84";"0";"4";"0";"0";"0,0000";"0,0000";"0"
"44912";"2022-10-13";"214,69";"0,00";"1";"0";"0";"29";"224";"0";"7,2759";"0";"3";"9";"7";"0";"0";"28";"0";"0";"0";"1";"0,0000";"0,0000";"0"
"44913";"2022-10-13";"209,78";"40,00";"1";"1";"1";"25";"119";"0";"12,8400";"0";"5";"9";"7";"0";"0";"23";"1";"1";"0";"0";"0,0000";"0,0000";"0"
"44914";"2022-10-14";"0,00";"83,68";"0";"1";"0";"53";"812";"0";"6,8868";"0";"10";"18";"11";"0";"0";"51";"0";"0";"2";"0";"3,7700";"0,0000";"1"
"44916";"2023-01-04";"1638,97";"0,00";"1";"0";"0";"107";"133";"0";"17,6449";"0";"14";"29";"14";"1";"0";"98";"3";"4";"2";"0";"1,8700";"0,0000";"0"
"44917";"2022-10-18";"0,00";"373,80";"0";"3";"0";"11";"779";"0";"30,6364";"0";"5";"8";"5";"0";"0";"9";"0";"0";"2";"0";"18,1800";"0,0000";"1"
"44919";"2022-06-13";"0,00";"246,10";"0";"1";"0";"4";"936";"0";"10,0000";"0";"3";"4";"3";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44920";"2022-10-24";"542,52";"0,00";"1";"0";"0";"33";"97";"0";"7,6970";"0";"10";"15";"8";"0";"0";"33";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44922";"2022-07-01";"0,00";"400,43";"0";"1";"0";"16";"509";"0";"12,9375";"0";"9";"11";"6";"0";"0";"14";"1";"1";"0";"0";"0,0000";"0,0000";"1"
"44924";"2023-02-12";"0,00";"486,40";"0";"1";"0";"26";"715";"0";"23,0769";"0";"7";"16";"8";"0";"0";"26";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44926";"2022-10-28";"0,00";"7061,53";"0";"1";"0";"309";"55";"5";"13,7124";"1";"26";"68";"16";"5";"4";"278";"10";"14";"7";"0";"2,2700";"0,3200";"1"
"44930";"2022-10-28";"0,00";"377,22";"0";"1";"0";"8";"908";"0";"13,0000";"0";"6";"7";"3";"0";"0";"7";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44932";"2022-11-01";"0,00";"575,63";"0";"1";"0";"22";"264";"0";"9,1818";"0";"4";"8";"6";"1";"0";"21";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"44933";"2022-11-03";"1920,73";"0,00";"1";"0";"0";"227";"2";"41";"5,5244";"2";"15";"38";"11";"5";"0";"218";"3";"3";"3";"0";"1,3200";"0,8800";"0"
"44939";"2022-11-09";"216,06";"0,00";"1";"0";"0";"3";"1279";"0";"58,3333";"0";"2";"3";"2";"0";"0";"3";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44941";"2022-11-10";"0,00";"289,00";"0";"3";"0";"6";"1275";"0";"59,1667";"0";"4";"6";"4";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44944";"2023-01-05";"717,92";"0,00";"1";"0";"0";"45";"58";"1";"31,9556";"0";"9";"19";"9";"0";"0";"45";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44945";"2022-11-14";"19841,25";"0,00";"2";"0";"0";"393";"5";"27";"12,6803";"2";"34";"79";"16";"5";"3";"372";"3";"11";"7";"0";"1,7800";"0,5100";"0"
"44946";"2022-11-14";"0,00";"1500,51";"0";"1";"0";"58";"859";"0";"7,4310";"0";"9";"19";"10";"0";"0";"53";"1";"3";"1";"0";"1,7200";"0,0000";"1"
"44948";"2022-12-23";"2945,20";"0,00";"1";"0";"0";"209";"6";"13";"9,9662";"1";"22";"48";"13";"6";"0";"193";"4";"9";"3";"0";"1,4400";"0,4800";"0"
"44951";"2022-11-16";"0,00";"874,00";"0";"3";"0";"8";"1136";"0";"58,5714";"0";"5";"8";"4";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44953";"2022-11-17";"540,67";"0,00";"1";"0";"0";"10";"470";"0";"17,3000";"0";"3";"6";"5";"0";"0";"10";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44954";"2022-12-18";"858,95";"94,84";"1";"1";"1";"85";"2";"5";"8,3929";"0";"15";"32";"14";"0";"0";"79";"1";"3";"2";"0";"2,3500";"0,0000";"0"
"44956";"2022-11-21";"0,00";"123,93";"0";"1";"0";"32";"784";"0";"11,9355";"0";"10";"20";"10";"0";"0";"31";"0";"0";"1";"0";"3,1300";"0,0000";"1"
"44958";"2022-11-22";"0,00";"337,66";"0";"1";"0";"15";"793";"0";"21,8667";"0";"5";"10";"6";"0";"0";"15";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44959";"2022-11-22";"0,00";"341,39";"0";"2";"0";"14";"866";"0";"12,3571";"0";"9";"11";"5";"0";"0";"11";"0";"2";"1";"0";"7,1400";"0,0000";"1"
"44960";"2023-01-11";"2272,98";"0,00";"1";"0";"0";"131";"26";"4";"17,3516";"2";"15";"42";"14";"4";"0";"124";"1";"3";"3";"0";"2,2900";"1,5300";"0"
"44962";"2022-11-22";"1077,54";"0,00";"1";"0";"0";"30";"71";"2";"10,9667";"0";"14";"20";"9";"0";"0";"26";"0";"3";"1";"0";"3,3300";"0,0000";"0"
"44966";"2022-11-28";"0,00";"422,44";"0";"1";"0";"4";"1252";"0";"70,2500";"0";"3";"4";"3";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44967";"2022-11-18";"1120,72";"0,00";"1";"0";"0";"98";"126";"0";"5,7755";"0";"12";"21";"11";"0";"1";"96";"0";"2";"0";"0";"0,0000";"0,0000";"0"
"44968";"2022-11-29";"0,00";"337,00";"0";"3";"0";"6";"1245";"0";"12,0000";"0";"6";"6";"3";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44969";"2022-11-29";"525,50";"0,00";"1";"0";"0";"78";"167";"0";"4,0513";"0";"11";"18";"8";"0";"1";"77";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"44971";"2023-02-28";"2465,37";"0,00";"1";"0";"0";"67";"68";"1";"15,8182";"0";"10";"21";"10";"2";"0";"65";"0";"1";"1";"0";"1,4900";"0,0000";"0"
"44974";"2022-12-01";"0,00";"289,00";"0";"3";"0";"5";"1255";"0";"35,8000";"0";"4";"5";"4";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44976";"2022-09-23";"0,00";"149,00";"0";"1";"0";"2";"1265";"0";"6,5000";"0";"2";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44977";"2026-01-01";"91,96";"0,00";"1";"0";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"44978";"2022-12-06";"0,00";"395,40";"0";"1";"0";"23";"64";"1";"18,6957";"0";"11";"15";"8";"0";"0";"23";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44979";"2022-12-07";"6660,51";"5274,00";"1";"2";"1";"196";"13";"3";"9,4821";"1";"22";"45";"13";"0";"1";"188";"1";"4";"3";"0";"1,5300";"0,5100";"0"
"44980";"2022-12-09";"581,68";"0,00";"1";"0";"0";"29";"79";"1";"16,6897";"0";"9";"13";"7";"0";"0";"28";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"44982";"2022-12-07";"0,00";"309,00";"0";"2";"0";"3";"1258";"0";"36,0000";"0";"2";"3";"2";"0";"0";"3";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"44983";"2022-12-09";"0,00";"592,64";"0";"1";"0";"44";"532";"0";"10,9318";"0";"11";"23";"9";"0";"0";"42";"0";"1";"1";"0";"2,2700";"0,0000";"1"
"44988";"2022-12-15";"335,14";"0,00";"1";"0";"0";"25";"127";"0";"13,3200";"0";"4";"10";"6";"0";"0";"24";"0";"0";"1";"0";"4,0000";"0,0000";"0"
"44992";"2022-12-20";"0,00";"620,57";"0";"1";"0";"24";"427";"0";"8,6667";"0";"6";"11";"6";"0";"0";"21";"0";"1";"2";"0";"8,3300";"0,0000";"1"
"44995";"2023-02-01";"0,00";"2669,43";"0";"1";"0";"42";"821";"0";"21,7250";"0";"9";"18";"9";"0";"0";"39";"0";"2";"1";"0";"2,3800";"0,0000";"1"
"44996";"2022-12-23";"599,00";"0,00";"1";"0";"0";"87";"27";"1";"7,8353";"1";"14";"26";"14";"0";"1";"83";"0";"3";"1";"0";"1,1500";"1,1500";"0"
"44997";"2022-07-24";"428,98";"0,00";"1";"0";"0";"43";"15";"1";"8,7674";"0";"15";"25";"10";"0";"0";"39";"0";"2";"2";"0";"4,6500";"0,0000";"0"
"44998";"2022-12-29";"1583,04";"0,00";"1";"0";"0";"162";"251";"0";"3,7391";"0";"21";"43";"16";"1";"0";"156";"1";"2";"3";"0";"1,8500";"0,0000";"0"
"44999";"2022-12-28";"0,00";"90,14";"0";"1";"0";"29";"845";"0";"7,0345";"0";"5";"9";"8";"0";"0";"29";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45003";"2022-12-30";"0,00";"1195,61";"0";"1";"0";"67";"202";"0";"12,8154";"1";"16";"32";"13";"0";"0";"62";"1";"4";"0";"0";"0,0000";"1,4900";"1"
"45004";"2023-01-02";"0,00";"838,00";"0";"3";"0";"13";"1155";"0";"18,1538";"0";"7";"10";"6";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45007";"2022-06-04";"0,00";"394,91";"0";"1";"0";"21";"596";"0";"3,8571";"0";"8";"13";"7";"0";"0";"21";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45010";"2023-01-25";"0,00";"1980,00";"0";"3";"0";"13";"926";"0";"35,2308";"0";"6";"12";"9";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45011";"2023-01-06";"0,00";"199,00";"0";"1";"0";"19";"896";"0";"6,5556";"0";"6";"10";"6";"0";"0";"19";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45012";"2023-01-09";"0,00";"289,00";"0";"3";"0";"7";"1176";"0";"25,1429";"0";"6";"7";"2";"0";"0";"6";"0";"0";"1";"0";"14,2900";"0,0000";"1"
"45021";"2023-02-06";"0,00";"830,00";"0";"3";"0";"12";"912";"0";"80,2500";"0";"9";"12";"4";"0";"0";"12";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45022";"2023-01-17";"902,18";"0,00";"1";"0";"0";"31";"2";"3";"15,4000";"1";"10";"18";"6";"1";"0";"31";"0";"0";"0";"0";"0,0000";"3,2300";"0"
"45030";"2023-01-30";"618,14";"0,00";"1";"0";"0";"16";"236";"0";"28,1875";"0";"6";"11";"5";"0";"0";"16";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"45033";"2023-01-25";"0,00";"137,82";"0";"2";"0";"17";"435";"0";"13,3125";"0";"5";"11";"6";"0";"0";"17";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45034";"2023-01-27";"0,00";"2149,00";"0";"1";"0";"15";"233";"0";"27,3571";"0";"7";"11";"4";"0";"0";"13";"0";"1";"1";"0";"6,6700";"0,0000";"1"
"45035";"2023-01-27";"0,00";"937,12";"0";"1";"0";"126";"295";"0";"7,7698";"0";"12";"23";"12";"0";"0";"126";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45037";"2023-01-30";"0,00";"1030,32";"0";"2";"0";"6";"964";"0";"39,3333";"0";"4";"6";"3";"0";"0";"5";"0";"0";"1";"0";"16,6700";"0,0000";"1"
"45038";"2023-01-31";"0,00";"366,00";"0";"3";"0";"12";"1154";"0";"24,1667";"0";"8";"12";"5";"0";"0";"12";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45039";"2022-08-17";"409,31";"0,00";"1";"0";"0";"10";"198";"0";"2,8000";"0";"5";"8";"5";"0";"0";"9";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"45041";"2022-08-19";"5261,65";"313,86";"1";"1";"1";"158";"37";"2";"4,9490";"0";"18";"41";"12";"2";"0";"147";"1";"6";"4";"0";"2,5300";"0,0000";"0"
"45043";"2023-01-31";"0,00";"326,61";"0";"1";"0";"13";"889";"0";"14,1538";"0";"7";"10";"5";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45046";"2023-02-14";"532,88";"0,00";"1";"0";"0";"17";"469";"0";"63,3529";"0";"6";"11";"6";"0";"0";"16";"1";"0";"0";"0";"0,0000";"0,0000";"0"
"45047";"2023-02-01";"0,00";"160,00";"0";"1";"0";"8";"1093";"0";"22,7500";"0";"4";"6";"4";"0";"0";"7";"0";"0";"1";"0";"12,5000";"0,0000";"1"
"45051";"2023-02-06";"0,00";"289,00";"0";"3";"0";"11";"1022";"0";"36,5455";"0";"6";"9";"4";"0";"0";"10";"0";"0";"1";"0";"9,0900";"0,0000";"1"
"45052";"2023-02-07";"402,52";"0,00";"1";"0";"0";"34";"69";"2";"8,8529";"0";"9";"16";"8";"0";"0";"34";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"45053";"2023-02-07";"0,00";"538,00";"0";"3";"0";"13";"966";"0";"15,2308";"0";"6";"11";"7";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45054";"2023-02-07";"3870,83";"0,00";"1";"0";"0";"121";"9";"6";"16,4750";"1";"16";"37";"11";"1";"0";"114";"2";"5";"0";"0";"0,0000";"0,8300";"0"
"45061";"2023-02-10";"892,68";"0,00";"1";"0";"0";"27";"230";"0";"17,2222";"0";"12";"17";"10";"0";"0";"27";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"45062";"2023-02-13";"588,92";"0,00";"1";"0";"0";"15";"238";"0";"12,4000";"0";"9";"13";"6";"0";"0";"14";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"45064";"2023-02-13";"1052,44";"0,00";"1";"0";"0";"21";"342";"0";"32,4500";"0";"10";"16";"8";"1";"0";"19";"0";"2";"0";"0";"0,0000";"0,0000";"0"
"45065";"2023-02-27";"0,00";"298,00";"0";"2";"0";"4";"1135";"0";"17,2500";"0";"3";"4";"1";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"45068";"2023-02-14";"182,96";"129,00";"1";"2";"1";"9";"191";"0";"14,3333";"0";"4";"7";"4";"0";"0";"9";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"45071";"2023-02-15";"0,00";"2226,00";"0";"1";"0";"57";"68";"1";"12,6429";"0";"17";"29";"8";"0";"0";"55";"0";"0";"2";"0";"3,5100";"0,0000";"1"
"45073";"2023-03-28";"17700,85";"0,00";"1";"0";"0";"378";"6";"25";"9,5892";"8";"25";"79";"17";"11";"1";"352";"3";"11";"12";"0";"3,1700";"2,1200";"0"
"45076";"2023-04-10";"784,09";"0,00";"1";"0";"0";"69";"65";"4";"19,4928";"0";"9";"21";"13";"0";"0";"68";"0";"0";"1";"0";"1,4500";"0,0000";"0"
"45078";"2023-02-17";"0,00";"222,00";"0";"2";"0";"5";"1162";"0";"29,8000";"0";"4";"5";"4";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
