"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"tarefas_90d";"qtd_tarefas_total";"media_dias_exec";"qt_tarefas_sd";"media_dias_exec_tarefa_sd";"qt_tarefas_hd";"media_dias_exec_tarefa_hd";"qt_tarefas_reclamacao";"media_dias_exec_reclamacao";"qt_tarefas_reducao";"media_dias_exec_reducao";"qt_tarefas_bug";"media_dias_exec_bug";"dias_ultima_tarefa";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"churn"
"39958";"2018-08-08";"0,00";"962,34";"0";"1";"0";"0";"12";"61,8333";"0";"0,0000";"4";"6,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"160";"6";"7";"7";"12";"0";"0";"0";"0";"0,0000";"1"
"39980";"2018-07-25";"600,77";"0,00";"1";"0";"0";"0";"71";"31,2113";"3";"5,6667";"24";"4,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"174";"15";"36";"17";"71";"0";"0";"0";"0";"0,0000";"0"
"39981";"2018-09-02";"0,00";"542,87";"0";"2";"0";"0";"202";"13,3416";"17";"3,2941";"138";"4,4203";"0";"0,0000";"2";"3,5000";"1";"1,0000";"0";"19";"35";"15";"187";"1";"9";"4";"1";"1,9800";"1"
"39989";"2018-08-06";"0,00";"79,00";"0";"1";"0";"0";"2";"105,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"167";"2";"2";"2";"2";"0";"0";"0";"0";"0,0000";"1"
"39991";"2018-07-20";"0,00";"678,00";"0";"2";"0";"0";"4";"69,7500";"0";"0,0000";"2";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1";"2";"2";"2";"4";"0";"0";"0";"0";"0,0000";"1"
"39992";"2019-03-20";"0,00";"509,00";"0";"2";"0";"0";"14";"29,0714";"3";"16,6667";"6";"14,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"8";"10";"5";"14";"0";"0";"0";"0";"0,0000";"1"
"39996";"2018-10-27";"0,00";"2070,00";"0";"1";"0";"0";"7";"100,0000";"0";"0,0000";"2";"23,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"5";"3";"7";"0";"0";"0";"0";"0,0000";"1"
"40000";"2018-07-19";"927,84";"0,00";"1";"0";"0";"8";"110";"8,0818";"7";"5,0000";"89";"4,9101";"0";"0,0000";"0";"0,0000";"1";"0,0000";"7";"8";"18";"9";"110";"0";"0";"0";"0";"0,0000";"0"
"40007";"2018-08-05";"0,00";"959,00";"0";"1";"0";"0";"4";"2,5000";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1163";"3";"1";"2";"4";"0";"0";"0";"0";"0,0000";"1"
"40028";"2019-02-27";"0,00";"1004,28";"0";"1";"0";"0";"13";"70,3077";"2";"0,0000";"7";"5,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"485";"7";"11";"5";"13";"0";"0";"0";"0";"0,0000";"1"
"40033";"2018-07-25";"0,00";"79,00";"0";"1";"0";"0";"5";"58,6000";"1";"13,0000";"1";"3,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"5";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"40034";"2019-01-18";"0,00";"246,94";"0";"1";"0";"0";"19";"53,7368";"0";"0,0000";"15";"6,7333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"10";"7";"12";"6";"17";"0";"0";"2";"0";"10,5300";"1"
"40037";"2018-08-02";"9143,46";"2000,00";"3";"1";"1";"39";"831";"12,7615";"59";"9,5614";"411";"4,1659";"1";"29,0000";"4";"6,7500";"10";"7,5556";"1";"48";"139";"23";"745";"19";"38";"29";"0";"3,4900";"0"
"40048";"2018-07-30";"1232,38";"0,00";"1";"0";"0";"3";"158";"9,1720";"12";"1,5000";"100";"3,6566";"1";"84,0000";"0";"0,0000";"0";"0,0000";"10";"22";"43";"20";"149";"3";"4";"2";"0";"1,2700";"0"
"40058";"2018-08-15";"0,00";"288,39";"0";"1";"0";"0";"9";"5,3333";"1";"6,0000";"5";"6,6000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"6";"4";"9";"0";"0";"0";"0";"0,0000";"1"
"40064";"2018-08-10";"0,00";"155,46";"0";"1";"0";"0";"9";"8,6667";"0";"0,0000";"4";"10,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"8";"6";"6";"5";"7";"0";"0";"2";"0";"22,2200";"1"
"40067";"2018-08-25";"0,00";"1753,28";"0";"3";"0";"0";"42";"22,7143";"3";"26,0000";"10";"0,8000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"14";"27";"16";"36";"4";"2";"0";"0";"0,0000";"1"
"40082";"2018-08-15";"0,00";"167,06";"0";"1";"0";"0";"29";"22,8966";"4";"21,5000";"13";"14,7692";"0";"0,0000";"0";"0,0000";"0";"0,0000";"259";"7";"12";"8";"27";"1";"0";"1";"0";"3,4500";"1"
"40111";"2025-04-15";"0,00";"878,45";"0";"1";"0";"0";"13";"22,4615";"0";"0,0000";"2";"0,0000";"0";"0,0000";"0";"0,0000";"1";"21,0000";"7";"8";"11";"6";"12";"0";"0";"1";"0";"7,6900";"1"
"40121";"2018-08-18";"0,00";"395,00";"0";"1";"0";"0";"5";"3,2000";"0";"0,0000";"2";"4,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"12";"3";"3";"3";"5";"0";"0";"0";"0";"0,0000";"1"
"40137";"2018-11-05";"0,00";"558,00";"0";"1";"0";"0";"1";"24,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"45";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"40142";"2018-11-05";"0,00";"316,00";"0";"1";"0";"0";"3";"3,0000";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"3";"3";"3";"0";"0";"0";"0";"0,0000";"1"
"40160";"2018-12-15";"0,00";"237,00";"0";"1";"0";"0";"5";"33,6000";"0";"0,0000";"2";"4,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"5";"3";"5";"0";"0";"0";"0";"0,0000";"1"
"40166";"2018-09-05";"1890,52";"0,00";"1";"0";"0";"0";"162";"5,6358";"9";"3,4444";"127";"2,0315";"0";"0,0000";"1";"6,0000";"0";"0,0000";"177";"17";"34";"9";"149";"3";"2";"8";"0";"4,9400";"0"
"40169";"2019-01-12";"2285,31";"0,00";"1";"0";"0";"16";"386";"13,8538";"27";"4,0741";"292";"2,5087";"0";"0,0000";"0";"0,0000";"10";"54,5556";"1";"23";"50";"19";"363";"5";"6";"12";"0";"3,1100";"0"
"40173";"2018-08-28";"0,00";"824,85";"0";"1";"0";"0";"5";"8,0000";"0";"0,0000";"4";"5,7500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"237";"3";"4";"2";"5";"0";"0";"0";"0";"0,0000";"1"
"40174";"2019-05-15";"0,00";"322,00";"0";"2";"0";"0";"6";"44,6667";"0";"0,0000";"5";"7,8000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"119";"3";"3";"2";"6";"0";"0";"0";"0";"0,0000";"1"
"40175";"2018-11-05";"0,00";"437,00";"0";"1";"0";"0";"9";"54,7778";"0";"0,0000";"6";"5,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"6";"3";"9";"0";"0";"0";"0";"0,0000";"1"
"40176";"2019-07-05";"0,00";"317,00";"0";"2";"0";"0";"12";"33,7500";"2";"5,0000";"6";"15,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"6";"5";"12";"0";"0";"0";"0";"0,0000";"1"
"40193";"2018-10-23";"0,00";"259,58";"0";"1";"0";"0";"25";"26,2800";"1";"6,0000";"11";"9,9091";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"8";"15";"7";"25";"0";"0";"0";"0";"0,0000";"1"
"40242";"2018-09-13";"0,00";"273,16";"0";"1";"0";"0";"23";"8,6957";"3";"8,0000";"11";"5,2727";"0";"0,0000";"0";"0,0000";"0";"0,0000";"921";"3";"9";"7";"23";"0";"0";"0";"0";"0,0000";"1"
"40246";"2018-09-15";"0,00";"237,00";"0";"1";"0";"0";"3";"112,0000";"1";"5,0000";"1";"56,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"112";"3";"3";"3";"3";"0";"0";"0";"0";"0,0000";"1"
"40247";"2025-02-20";"6220,41";"0,00";"1";"0";"0";"13";"43";"25,8250";"0";"0,0000";"16";"1,1875";"1";"49,0000";"2";"13,5000";"1";"0,0000";"1";"13";"28";"5";"35";"0";"3";"5";"0";"11,6300";"0"
"40259";"2019-06-17";"0,00";"300,60";"0";"2";"0";"0";"25";"13,8000";"2";"15,0000";"15";"5,8000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"133";"6";"9";"6";"25";"0";"0";"0";"0";"0,0000";"1"
"40269";"2018-09-25";"0,00";"237,00";"0";"1";"0";"0";"5";"49,4000";"0";"0,0000";"3";"8,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"2";"3";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"40284";"2018-09-18";"0,00";"395,00";"0";"1";"0";"0";"3";"0,3333";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"201";"2";"2";"2";"3";"0";"0";"0";"0";"0,0000";"1"
"40286";"2018-10-05";"0,00";"437,00";"0";"1";"0";"0";"36";"22,8889";"2";"5,5000";"22";"18,4545";"0";"0,0000";"0";"0,0000";"0";"0,0000";"37";"7";"12";"8";"35";"0";"1";"0";"0";"0,0000";"1"
"40308";"2019-10-11";"0,00";"173,64";"0";"1";"0";"0";"22";"14,4545";"1";"2,0000";"8";"2,6250";"0";"0,0000";"0";"0,0000";"0";"0,0000";"222";"9";"12";"7";"22";"0";"0";"0";"0";"0,0000";"1"
"40318";"2018-11-05";"0,00";"237,00";"0";"1";"0";"0";"11";"65,0909";"1";"376,0000";"6";"18,1667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"7";"6";"11";"0";"0";"0";"0";"0,0000";"1"
"40329";"2020-05-26";"1841,36";"0,00";"1";"0";"0";"6";"672";"9,5299";"61";"10,6066";"385";"2,7285";"0";"0,0000";"3";"3,3333";"2";"21,0000";"38";"27";"72";"19";"589";"7";"41";"35";"0";"5,2100";"0"
"40341";"2018-11-30";"2638,16";"0,00";"1";"0";"0";"12";"220";"12,0822";"17";"8,2941";"105";"6,0286";"1";"4,0000";"0";"0,0000";"0";"0,0000";"9";"24";"55";"19";"209";"2";"6";"3";"0";"1,3600";"0"
"40377";"2019-04-10";"213,45";"432,16";"1";"1";"1";"0";"90";"30,4778";"0";"0,0000";"32";"22,2500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"358";"12";"29";"8";"89";"0";"0";"1";"0";"1,1100";"0"
"40378";"2018-10-29";"233,05";"0,00";"1";"0";"0";"2";"32";"4,3125";"2";"5,0000";"22";"3,2273";"0";"0,0000";"0";"0,0000";"0";"0,0000";"72";"7";"13";"8";"32";"0";"0";"0";"0";"0,0000";"0"
"40382";"2024-02-02";"170,46";"0,00";"1";"0";"0";"0";"17";"17,8824";"0";"0,0000";"1";"20,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"348";"7";"8";"8";"17";"0";"0";"0";"0";"0,0000";"0"
"40383";"2021-02-08";"1838,14";"0,00";"1";"0";"0";"4";"78";"11,2308";"4";"1,7500";"51";"2,3725";"0";"0,0000";"0";"0,0000";"1";"1,0000";"35";"13";"23";"11";"72";"2";"3";"1";"0";"1,2800";"0"
"40394";"2018-10-20";"0,00";"237,00";"0";"1";"0";"0";"19";"17,0526";"0";"0,0000";"14";"8,7143";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"9";"5";"19";"0";"0";"0";"0";"0,0000";"1"
"40407";"2018-10-25";"0,00";"237,00";"0";"1";"0";"0";"7";"29,0000";"0";"0,0000";"5";"4,2000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"2";"4";"3";"7";"0";"0";"0";"0";"0,0000";"1"
"40409";"2018-10-24";"0,00";"245,13";"0";"1";"0";"0";"7";"20,7143";"0";"0,0000";"4";"16,2500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"139";"3";"3";"4";"7";"0";"0";"0";"0";"0,0000";"1"
"40420";"2018-12-15";"0,00";"775,63";"0";"1";"0";"0";"44";"19,8864";"4";"8,5000";"21";"13,0952";"0";"0,0000";"0";"0,0000";"0";"0,0000";"464";"13";"21";"13";"43";"0";"1";"0";"0";"0,0000";"1"
"40442";"2018-11-23";"0,00";"179,61";"0";"1";"0";"0";"6";"10,1667";"0";"0,0000";"2";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"448";"6";"6";"5";"6";"0";"0";"0";"0";"0,0000";"1"
"40443";"2018-11-05";"0,00";"307,18";"0";"1";"0";"0";"24";"11,0833";"4";"13,0000";"19";"8,3158";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"10";"5";"24";"0";"0";"0";"0";"0,0000";"1"
"40445";"2018-11-26";"0,00";"243,86";"0";"1";"0";"0";"5";"46,2000";"1";"39,0000";"2";"1,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"430";"4";"4";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"40463";"2018-11-23";"1879,13";"0,00";"1";"0";"0";"0";"51";"19,5882";"6";"5,6667";"22";"9,0909";"0";"0,0000";"0";"0,0000";"0";"0,0000";"566";"17";"28";"14";"47";"0";"1";"3";"0";"5,8800";"0"
"40475";"2018-11-02";"343,27";"0,00";"1";"0";"0";"0";"20";"12,9500";"1";"21,0000";"15";"6,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"230";"8";"10";"6";"18";"0";"0";"2";"0";"10,0000";"0"
"40497";"2018-11-10";"0,00";"151,25";"0";"1";"0";"0";"11";"78,7273";"0";"0,0000";"9";"12,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"6";"4";"11";"0";"0";"0";"0";"0,0000";"1"
"40513";"2018-11-08";"314,25";"0,00";"1";"0";"0";"0";"6";"56,3333";"1";"14,0000";"2";"2,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1088";"4";"6";"5";"5";"0";"1";"0";"0";"0,0000";"0"
"40547";"2018-12-20";"0,00";"316,00";"0";"1";"0";"0";"1";"4,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"9";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"40552";"2020-03-25";"0,00";"376,00";"0";"2";"0";"0";"9";"27,7778";"0";"0,0000";"6";"8,8333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"8";"3";"9";"0";"0";"0";"0";"0,0000";"1"
"40555";"2018-11-26";"0,00";"251,50";"0";"1";"0";"0";"5";"151,6000";"0";"0,0000";"3";"0,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"4";"2";"5";"0";"0";"0";"0";"0,0000";"1"
"40557";"2018-11-26";"3188,88";"0,00";"1";"0";"0";"22";"335";"4,1886";"15";"3,8000";"230";"1,0348";"0";"0,0000";"1";"1,0000";"4";"0,7500";"28";"27";"56";"15";"317";"5";"7";"6";"0";"1,7900";"0"
"40560";"2019-12-13";"2320,97";"0,00";"1";"0";"0";"26";"270";"11,0407";"22";"7,0909";"164";"8,0732";"1";"3,0000";"0";"0,0000";"0";"0,0000";"1";"25";"53";"18";"251";"3";"8";"8";"0";"2,9600";"0"
"40565";"2018-12-15";"1049,84";"0,00";"1";"0";"0";"0";"238";"4,4622";"23";"3,5652";"160";"1,6313";"2";"3,5000";"0";"0,0000";"0";"0,0000";"122";"19";"41";"16";"213";"1";"13";"11";"0";"4,6200";"0"
"40597";"2021-01-12";"7881,04";"0,00";"1";"0";"0";"22";"578";"12,2726";"19";"1,9474";"287";"0,9336";"0";"0,0000";"0";"0,0000";"20";"37,6500";"0";"23";"65";"18";"534";"7";"21";"15";"1";"2,6000";"0"
"40606";"2018-12-10";"0,00";"1487,46";"0";"1";"0";"0";"143";"28,7762";"15";"9,8000";"54";"8,2963";"0";"0,0000";"0";"0,0000";"0";"0,0000";"92";"26";"56";"19";"119";"0";"13";"9";"2";"6,2900";"1"
"40609";"2020-05-11";"3529,35";"0,00";"1";"0";"0";"15";"161";"8,0962";"3";"6,3333";"99";"1,6563";"0";"0,0000";"0";"0,0000";"3";"2,6667";"52";"18";"41";"16";"142";"3";"8";"8";"0";"4,9700";"0"
"40618";"2019-03-05";"416,25";"0,00";"1";"0";"0";"3";"24";"22,5652";"2";"0,0000";"5";"3,8000";"0";"0,0000";"0";"0,0000";"1";"11,0000";"0";"7";"12";"7";"24";"0";"0";"0";"0";"0,0000";"0"
"40623";"2025-05-23";"801,90";"0,00";"1";"0";"0";"17";"39";"4,5000";"0";"0,0000";"31";"0,1613";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1";"5";"10";"6";"39";"0";"0";"0";"0";"0,0000";"0"
"40651";"2018-12-05";"0,00";"594,56";"0";"1";"0";"0";"11";"46,7273";"1";"3,0000";"4";"10,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"9";"10";"5";"11";"0";"0";"0";"0";"0,0000";"1"
"40660";"2018-12-17";"1425,23";"0,00";"1";"0";"0";"3";"120";"10,1176";"10";"14,5000";"79";"5,2051";"0";"0,0000";"0";"0,0000";"0";"0,0000";"24";"16";"33";"12";"112";"1";"4";"3";"0";"2,5000";"0"
"40665";"2018-12-27";"0,00";"83,11";"0";"1";"0";"0";"8";"8,3750";"0";"0,0000";"7";"9,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"77";"5";"6";"2";"8";"0";"0";"0";"0";"0,0000";"1"
"40667";"2019-01-10";"457,69";"0,00";"1";"0";"0";"0";"22";"18,6364";"2";"2,5000";"12";"4,0833";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1032";"8";"12";"6";"22";"0";"0";"0";"0";"0,0000";"0"
"40701";"2019-02-15";"967,20";"0,00";"1";"0";"0";"5";"109";"11,0000";"9";"10,0000";"53";"2,7358";"0";"0,0000";"1";"5,0000";"0";"0,0000";"29";"17";"36";"13";"102";"0";"5";"2";"0";"1,8300";"0"
"40702";"2019-03-28";"0,00";"1306,43";"0";"1";"0";"0";"103";"14,5340";"6";"26,8333";"62";"3,5968";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"18";"33";"17";"101";"1";"0";"1";"0";"0,9700";"1"
"40719";"2019-04-26";"0,00";"1524,19";"0";"1";"0";"0";"28";"27,0357";"0";"0,0000";"14";"6,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"207";"9";"12";"9";"26";"0";"0";"2";"0";"7,1400";"1"
"40721";"2021-02-08";"0,00";"330,99";"0";"2";"0";"0";"41";"31,0000";"0";"0,0000";"29";"2,3793";"2";"13,5000";"0";"0,0000";"0";"0,0000";"34";"8";"14";"8";"34";"0";"1";"6";"0";"14,6300";"1"
"40725";"2020-06-25";"284,05";"0,00";"1";"0";"0";"0";"121";"7,7521";"9";"0,5556";"86";"1,6860";"0";"0,0000";"1";"1,0000";"0";"0,0000";"442";"14";"29";"11";"110";"4";"3";"4";"0";"3,3100";"0"
"40747";"2019-02-12";"0,00";"25,32";"0";"1";"0";"0";"4";"20,5000";"0";"0,0000";"2";"23,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"169";"2";"2";"2";"4";"0";"0";"0";"0";"0,0000";"1"
"40760";"2019-02-12";"0,00";"364,33";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"835";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"40763";"2021-07-23";"0,00";"428,92";"0";"1";"0";"0";"22";"31,9545";"0";"0,0000";"4";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"8";"16";"6";"20";"0";"2";"0";"0";"0,0000";"1"
"40774";"2019-02-05";"0,00";"494,40";"0";"1";"0";"0";"60";"27,1667";"10";"9,3000";"31";"8,1613";"0";"0,0000";"0";"0,0000";"0";"0,0000";"35";"6";"11";"11";"58";"1";"0";"1";"0";"1,6700";"1"
"40776";"2019-02-13";"3574,92";"0,00";"1";"0";"0";"1";"377";"11,5213";"24";"23,6667";"271";"2,7712";"3";"76,3333";"0";"0,0000";"2";"214,5000";"17";"22";"51";"21";"353";"3";"11";"10";"0";"2,6500";"0"
"40797";"2019-06-17";"270,38";"0,00";"1";"0";"0";"3";"29";"6,0000";"1";"56,0000";"9";"5,5556";"0";"0,0000";"0";"0,0000";"0";"0,0000";"9";"11";"13";"7";"29";"0";"0";"0";"0";"0,0000";"0"
"40803";"2019-04-25";"0,00";"301,81";"0";"1";"0";"0";"9";"145,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"165";"6";"7";"4";"7";"1";"1";"0";"0";"0,0000";"1"
"40814";"2019-06-08";"0,00";"380,09";"0";"1";"0";"0";"39";"3,0769";"1";"0,0000";"34";"1,7353";"0";"0,0000";"0";"0,0000";"0";"0,0000";"57";"7";"11";"6";"34";"0";"0";"5";"0";"12,8200";"1"
"40818";"2021-03-12";"0,00";"264,12";"0";"2";"0";"0";"7";"23,8571";"0";"0,0000";"2";"0,5000";"1";"8,0000";"0";"0,0000";"0";"0,0000";"271";"6";"7";"3";"6";"0";"0";"1";"0";"14,2900";"1"
"40823";"2019-02-15";"0,00";"875,29";"0";"2";"0";"0";"11";"42,9091";"1";"22,0000";"2";"29,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"27";"8";"8";"8";"10";"0";"1";"0";"0";"0,0000";"1"
"40826";"2019-02-12";"0,00";"1027,80";"0";"2";"0";"0";"12";"75,5833";"0";"0,0000";"2";"17,0000";"1";"7,0000";"0";"0,0000";"0";"0,0000";"51";"7";"9";"5";"11";"0";"1";"0";"0";"0,0000";"1"
"40835";"2019-03-21";"25719,75";"0,00";"2";"0";"0";"104";"1319";"16,5801";"87";"7,3765";"642";"4,3349";"3";"16,0000";"2";"8,0000";"53";"26,2200";"1";"41";"217";"27";"1237";"16";"44";"22";"0";"1,6700";"0"
"40842";"2020-06-17";"490,08";"0,00";"1";"0";"0";"14";"119";"26,8879";"7";"2,5000";"76";"11,3684";"1";"4,0000";"1";"4,0000";"1";"757,0000";"2";"14";"35";"13";"109";"2";"1";"7";"0";"5,8800";"0"
"40847";"2018-04-30";"344,86";"193,69";"1";"1";"1";"0";"39";"15,4615";"3";"12,6667";"23";"6,1304";"0";"0,0000";"0";"0,0000";"0";"0,0000";"245";"17";"24";"10";"38";"1";"0";"0";"0";"0,0000";"0"
"40849";"2019-02-25";"1436,93";"0,00";"1";"0";"0";"0";"127";"5,7087";"8";"0,7500";"98";"1,3061";"0";"0,0000";"0";"0,0000";"0";"0,0000";"301";"10";"21";"13";"127";"0";"0";"0";"0";"0,0000";"0"
"40856";"2019-03-04";"0,00";"237,00";"0";"1";"0";"0";"8";"7,5000";"3";"2,0000";"1";"8,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"6";"5";"8";"0";"0";"0";"0";"0,0000";"1"
"40858";"2019-02-13";"142,31";"0,00";"1";"0";"0";"0";"15";"5,5333";"1";"0,0000";"9";"0,7778";"0";"0,0000";"0";"0,0000";"0";"0,0000";"367";"8";"12";"8";"14";"0";"1";"0";"0";"0,0000";"0"
"40867";"2019-02-15";"0,00";"86,00";"0";"1";"0";"0";"14";"14,9286";"2";"3,0000";"8";"13,3750";"0";"0,0000";"0";"0,0000";"0";"0,0000";"9";"6";"6";"5";"14";"0";"0";"0";"0";"0,0000";"1"
"40868";"2019-02-15";"0,00";"0,00";"0";"1";"0";"0";"4";"16,7500";"1";"15,0000";"2";"5,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"311";"3";"4";"3";"4";"0";"0";"0";"0";"0,0000";"1"
"40879";"2019-03-13";"0,00";"392,93";"0";"2";"0";"0";"25";"35,6000";"2";"3,5000";"16";"33,8750";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1260";"7";"9";"7";"24";"1";"0";"0";"0";"0,0000";"1"
"40884";"2019-03-22";"0,00";"1385,00";"0";"1";"0";"0";"11";"42,3636";"2";"16,0000";"3";"18,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"6";"6";"7";"6";"11";"0";"0";"0";"0";"0,0000";"1"
"40904";"2019-11-20";"0,00";"249,94";"0";"2";"0";"0";"26";"14,8846";"2";"20,5000";"14";"11,1429";"0";"0,0000";"0";"0,0000";"0";"0,0000";"226";"9";"14";"8";"25";"0";"0";"1";"0";"3,8500";"1"
"40907";"2023-03-27";"0,00";"635,68";"0";"1";"0";"6";"26";"9,3846";"2";"14,0000";"10";"1,0000";"0";"0,0000";"0";"0,0000";"1";"33,0000";"5";"12";"19";"8";"25";"0";"0";"1";"0";"3,8500";"1"
"40908";"2019-05-23";"0,00";"207,77";"0";"1";"0";"0";"19";"27,2105";"0";"0,0000";"10";"6,9000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"820";"9";"15";"7";"17";"0";"1";"1";"0";"5,2600";"1"
"40909";"2019-02-19";"3596,56";"984,54";"1";"1";"1";"12";"271";"6,5977";"28";"7,9630";"173";"2,8256";"0";"0,0000";"0";"0,0000";"11";"22,7778";"2";"24";"68";"17";"240";"3";"14";"14";"0";"5,1700";"0"
"40922";"2019-02-19";"149,48";"0,00";"1";"0";"0";"0";"35";"14,3429";"1";"28,0000";"20";"3,5000";"0";"0,0000";"1";"2,0000";"0";"0,0000";"339";"12";"18";"11";"30";"0";"3";"2";"0";"5,7100";"0"
"40933";"2019-05-23";"0,00";"332,46";"0";"2";"0";"0";"5";"29,4000";"0";"0,0000";"2";"3,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"18";"4";"4";"4";"4";"1";"0";"0";"0";"0,0000";"1"
"40943";"2021-02-11";"915,20";"0,00";"1";"0";"0";"4";"192";"7,8325";"20";"2,0500";"126";"1,8560";"3";"15,3333";"0";"0,0000";"0";"0,0000";"37";"15";"34";"13";"178";"2";"2";"10";"0";"5,2100";"0"
"40949";"2019-03-11";"928,27";"0,00";"1";"0";"0";"4";"44";"7,6818";"0";"0,0000";"28";"1,3571";"0";"0,0000";"0";"0,0000";"0";"0,0000";"69";"11";"21";"6";"43";"1";"0";"0";"0";"0,0000";"0"
"40951";"2019-04-02";"4029,13";"0,00";"1";"0";"0";"24";"365";"9,8366";"28";"2,3704";"240";"1,2647";"2";"3,0000";"1";"3,0000";"9";"5,1111";"35";"28";"75";"20";"337";"4";"14";"10";"0";"2,7400";"0"
"40964";"2024-04-25";"0,00";"2140,00";"0";"1";"0";"0";"29";"100,4828";"0";"0,0000";"7";"2,1429";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"10";"19";"8";"23";"2";"1";"3";"0";"10,3400";"1"
"40978";"2019-03-15";"749,02";"0,00";"1";"0";"0";"0";"27";"45,4815";"3";"4,0000";"15";"5,9333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"715";"8";"14";"11";"26";"0";"1";"0";"0";"0,0000";"0"
